EVENT_ID,LOCATION_INDEX,EPISODE_ID,LOCATION,LATITUDE,LONGITUDE
867891,5,144560,PONZA,36.7216,-83.6389
868058,1,144560,ONEIDA,37.2649,-83.6366
868058,2,144560,ONEIDA,37.2637,-83.6401
868058,3,144560,HORSE CREEK,37.1397,-83.7662
868058,4,144560,HECTOR,37.1565,-83.6595
868059,1,144560,SAXTON,36.62,-84.11
868059,2,144560,TEAGUE,36.75,-84.01
868061,1,144560,ELIMER,37.26,-82.57
868061,2,144560,ELK HORN CITY,37.3,-82.35
868062,1,144560,HAZARD ARPT,37.2664,-83.1927
868062,2,144560,HAZARD ARPT,37.2666,-83.1939
868062,3,144560,HAZARD,37.2436,-83.1905
868062,4,144560,LOTHAIR,37.2409,-83.1756
868064,1,144560,VIPER,37.1848,-83.1468
868064,2,144560,VIPER,37.1845,-83.1467
868064,3,144560,VIPER,37.1872,-83.1413
870416,2,144630,BOONSHILL,35.2487,-86.786
878111,1,144630,TAFT,35.03,-86.74
868858,7,144693,HAILE,32.8356,-92.1406
868859,1,144693,STONEWALL,32.3292,-93.7919
873133,1,145200,ERWINNA VANSANT ARPT,40.48,-75.11
873134,1,145200,BYBERRY,40.12,-75.01
873135,1,145200,CROYDEN,40.09,-74.9
871874,1,145201,FORTESCUE,39.24,-75.17
871875,1,145201,FORTESCUE,39.24,-75.18
871876,1,145201,CAPE MAY NAS,38.95,-74.89
871877,1,145201,HARTFORD,39.98,-74.9
871878,1,145201,(TTN)TRENTON ARPT,40.28,-74.82
871879,1,145201,BEACH HAVEN HGTS,39.51,-74.32
871880,1,145201,BEACH HAVEN HGTS,39.52,-74.32
871881,1,145201,ATLANTIC HIGHLANDS,40.47,-74.01
872671,1,145201,JEFFERSON,39.76,-75.26
872672,1,145201,MILLVILLE,39.4,-75.04
872673,1,145201,WILLOW GROVE,39.56,-75.1
872674,1,145201,THOROFARE,39.8094,-75.177
872675,1,145201,ESTELLVILLE,39.37,-74.76
872677,1,145201,BROOKLAWN,39.89,-75.12
872678,1,145201,MAYS LNDG,39.45,-74.73
872679,1,145201,HAMMONTON,39.64,-74.8
872680,1,145201,FISHING CREEK,39.03,-74.93
872681,1,145201,VILLAS,39.03,-74.94
872682,1,145201,GREEN CREEK,39.04,-74.92
872683,1,145201,MARMORA,39.2557,-74.664
872684,1,145201,HADDON HILLS,39.8901,-75.0477
872685,1,145201,RAMBLEWOOD,39.96,-74.94
872686,1,145201,SERGEANTSVILLE,40.4286,-74.9407
872687,1,145201,MEDFORD,39.91,-74.83
872822,1,145201,LAMBERTVILLE,40.3631,-74.9377
872823,1,145201,RAMBLEWOOD,39.96,-74.94
872825,1,145201,GEORGETOWN,40.06,-74.6514
872826,1,145201,COLUMBUS,40.0899,-74.7547
872827,1,145201,WOODSVILLE,40.3637,-74.7989
872828,1,145201,ALLERTON,40.6123,-74.8788
872829,1,145201,PORT REPUBLIC,39.52,-74.52
872830,1,145201,BORDENTOWN,40.16,-74.68
872833,1,145201,GOSHEN,39.14,-74.85
872834,1,145201,PRINCETON TOWNSHIP,40.3666,-74.6885
872835,1,145201,ROCKY HILL,40.38,-74.62
872836,1,145201,PLUCKEMIN,40.64,-74.64
872837,1,145201,WATCHUNG,40.65,-74.48
872838,1,145201,CLYDE,40.46,-74.54
872839,1,145201,MANVILLE,40.5517,-74.6019
872840,1,145201,MIDDLESEX,40.5694,-74.5149
872841,1,145201,WATCHUNG,40.65,-74.48
872842,1,145201,HOLMDEL,40.3423,-74.1953
872843,1,145201,LAKE COMO,40.16,-74.04
871967,1,145223,MILTON FREEWATER,45.93,-118.38
871967,2,145223,WESTON,45.82,-118.43
871967,3,145223,MISSION,45.67,-118.68
871967,4,145223,(PDT)PENDLETON ARPT,45.7,-118.83
871967,5,145223,STANFIELD,45.78,-119.22
871967,6,145223,HERMISTON,45.83,-119.28
871967,7,145223,UMATILLA,45.92,-119.33
871972,1,145223,PERRY,45.33,-118.17
871972,2,145223,ELGIN,45.57,-117.93
871972,3,145223,COVE,45.3,-117.82
871972,4,145223,LA GRANDE,45.33,-118.08
871973,1,145223,TROY,45.95,-117.45
871973,2,145223,TROY,45.95,-117.4084
871973,3,145223,TROY,45.9389,-117.4115
871973,4,145223,TROY,45.9233,-117.4341
871973,5,145223,TROY,45.9233,-117.4659
871995,1,145226,TOUCHET,46.03,-118.67
871995,2,145226,WAITSBURG,46.27,-118.15
871995,3,145226,COPPEI,46.25,-118.13
871995,4,145226,WALLA WALLA,46.07,-118.174
871995,5,145226,COLLEGE PLACE,46.05,-118.234
871995,6,145226,WALLA WALLA,46.0266,-118.32
871995,7,145226,WALLA WALLA,46.0031,-118.3599
872000,1,145226,DAYTON,46.2688,-118.0541
872000,2,145226,DAYTON,46.32,-118.0848
872000,3,145226,DAYTON,46.3712,-118.0541
872000,4,145226,DAYTON,46.3924,-117.98
872000,5,145226,DAYTON,46.3712,-117.9059
872000,6,145226,DAYTON,46.32,-117.8752
872000,7,145226,DAYTON,46.2688,-117.9059
872000,8,145226,DAYTON,46.2476,-117.98
872001,1,145226,CLIFFDELL,46.93,-121.07
872001,2,145226,CLIFFDELL,46.9567,-121.0862
872001,3,145226,CLIFFDELL,46.9567,-121.0538
872001,4,145226,CLIFFDELL,46.93,-121.0276
872002,1,145226,NACHES,46.7166,-120.6919
872002,2,145226,NACHES,46.7245,-120.6805
872002,3,145226,NACHES,46.7355,-120.6805
872002,4,145226,NACHES,46.7355,-120.7195
872002,5,145226,NACHES,46.7245,-120.7195
872003,1,145226,PARKER,46.5,-120.47
872003,2,145226,PARKER,46.4795,-120.4403
872003,3,145226,PARKER,46.5205,-120.4403
872003,4,145226,PARKER,46.529,-120.47
872071,1,145235,HILLSBORO,32.9197,-107.5697
874800,1,145243,GOODWIN ISLAND STATION (GDIV2),37.18,-76.36
874805,1,145243,HAMPTON FLATS,36.98,-76.3
874808,1,145243,RAPPAHANNOCK LIGHT STATION (RPLV2),37.54,-76.02
879109,3,146278,SPRING HILL,35.7485,-86.8807
879109,4,146278,WATER VLY,35.772,-87.2027
879110,1,146278,WATERLOO,36.3142,-85.473
879110,2,146278,WATERLOO,36.3038,-85.4545
879110,3,146278,RICKMAN,36.2429,-85.3807
879110,4,146278,RAYS,36.2282,-85.306
879110,5,146278,RHYAN SPGS,36.4706,-85.2679
879110,6,146278,TIMOTHY,36.4708,-85.4553
879113,1,146278,THOMPSONS STATION,35.8035,-86.9138
879113,2,146278,THOMPSONS STATION,35.7617,-86.9364
879113,3,146278,DUPLEX,35.7407,-86.8728
879113,4,146278,COLLEGE GROVE,35.7596,-86.6979
879113,5,146278,COLLEGE GROVE,35.7584,-86.6781
879113,6,146278,COLLEGE GROVE,35.791,-86.6657
879113,7,146278,MALLORYS,36.0133,-86.7868
879113,8,146278,FOREST HOME,36.0268,-86.9484
879114,1,146278,CAMP GROUND,36.1749,-85.0682
879114,2,146278,JONESVILLE,36.1753,-84.947
879114,3,146278,BANNER SPGS,36.2957,-84.8803
879114,4,146278,GERNT,36.4082,-84.7022
879114,5,146278,SHARP PLACE,36.5141,-84.7521
879114,6,146278,RED HILL,36.5472,-85.0326
879115,1,146278,LUNNS STORE,35.6823,-86.8046
879115,2,146278,CORNERSVILLE,35.3283,-86.8943
879115,3,146278,PETERSBURG,35.318,-86.6785
879115,4,146278,BEASLEY,35.6811,-86.6565
879117,1,146278,SOUTH CARTHAGE,36.2423,-85.9525
879117,2,146278,SOUTH CARTHAGE,36.2419,-85.9514
879117,3,146278,SOUTH CARTHAGE,36.2371,-85.9533
879117,4,146278,SOUTH CARTHAGE,36.2374,-85.9551
879119,1,146278,ALEXANDER SPGS,35.3526,-87.2582
879119,2,146278,ALEXANDER SPGS,35.3527,-87.2552
879119,3,146278,ALEXANDER SPGS,35.3707,-87.2478
879119,4,146278,ALEXANDER SPGS,35.3718,-87.2508
879119,5,146278,ALEXANDER SPGS,35.3634,-87.257
879120,1,146278,CONCORD,35.758,-86.5729
879120,2,146278,CONCORD,35.7591,-86.5701
879120,3,146278,ROCKVALE,35.7445,-86.5573
879120,4,146278,ROCKVALE,35.7426,-86.5585
875510,8,145758,SHINDLER,43.426,-96.6233
875512,1,145758,ALCESTER,43.08,-96.54
875512,2,145758,ALCESTER,43.08,-96.4564
875512,3,145758,ALCESTER,43.0674,-96.4614
875512,4,145758,ALCESTER,43.0414,-96.5106
875512,5,145758,BIG SPGS,43.0122,-96.4976
875512,6,145758,BIG SPGS,42.9074,-96.5395
875512,7,145758,BIG SPGS,42.9116,-96.5662
875514,1,145758,BIG SPGS,42.91,-96.58
875514,2,145758,BIG SPGS,42.9084,-96.539
875514,3,145758,RICHLAND,42.8388,-96.5497
875514,4,145758,RICHLAND,42.8381,-96.5717
875514,5,145758,RICHLAND,42.7812,-96.6035
875514,6,145758,RICHLAND,42.774,-96.6274
875514,7,145758,RICHLAND,42.776,-96.6407
875511,1,145759,GRANITE,43.5,-96.5986
875511,2,145759,GRANITE,43.5,-96.5627
875511,3,145759,GRANITE,43.4483,-96.5597
875511,4,145759,KLONDIKE,43.3856,-96.4856
875511,5,145759,KLONDIKE,43.3853,-96.5208
875511,6,145759,GRANITE,43.4425,-96.6002
875511,7,145759,GRANITE,43.4825,-96.5849
875513,1,145759,LEBANON,43.08,-96.4545
875513,2,145759,LEBANON,43.08,-96.4319
875513,3,145759,CHATSWORTH,42.9093,-96.5097
875513,4,145759,CHATSWORTH,42.909,-96.5386
875513,5,145759,HAWARDEN,43.0451,-96.5121
875515,1,145759,AKRON,42.9085,-96.5382
875515,2,145759,AKRON,42.9038,-96.4962
875515,3,145759,WESTFIELD,42.7702,-96.6025
875515,4,145759,WESTFIELD,42.7739,-96.6263
875515,5,145759,AKRON,42.8245,-96.578
875516,1,145760,BRUCE,44.5436,-96.937
875516,2,145760,BRUCE,44.5437,-96.8614
875516,3,145760,BRUCE,44.51,-96.83
875516,4,145760,BRUCE,44.51,-96.9
875517,1,145760,BRUCE,44.54,-96.96
875517,2,145760,BRUCE,44.54,-96.87
875517,3,145760,BRUCE,44.46,-96.86
875517,4,145760,(BKX)BROOKINGS MUNI,44.32,-96.85
875517,5,145760,VOLGA,44.32,-96.92
875517,6,145760,BRUCE,44.43,-96.94
875518,1,145761,BRUCE,44.5436,-96.937
875518,2,145761,BRUCE,44.5437,-96.8614
875518,3,145761,BRUCE,44.51,-96.83
875518,4,145761,BRUCE,44.51,-96.9
875519,1,145761,FLANDREAU,44.17,-96.78
875519,2,145761,FLANDREAU,44.2,-96.75
875519,3,145761,FLANDREAU,44.14,-96.59
875519,4,145761,FLANDREAU,44.1,-96.58
875519,5,145761,FLANDREAU,44.1,-96.66
875519,6,145761,FLANDREAU,44.11,-96.66
875520,1,145761,DELL RAPIDS,43.82,-96.74
875520,2,145761,DELL RAPIDS,43.81,-96.72
875520,3,145761,RENNER,43.69,-96.71
875520,4,145761,RENNER,43.69,-96.76
875520,5,145761,BALTIC,43.73,-96.78
875520,6,145761,BALTIC,43.79,-96.76
875521,1,145761,RENNER,43.69,-96.76
875521,2,145761,RENNER,43.69,-96.71
875521,3,145761,RENNER,43.62,-96.72
875521,4,145761,NORTON ACRES,43.56,-96.72
875521,5,145761,WEST SIOUX FALLS,43.57,-96.74
875521,6,145761,(FSD)JOE FOSS FLD SI,43.59,-96.73
875521,7,145761,(FSD)JOE FOSS FLD SI,43.6,-96.75
875521,8,145761,RENNER,43.63,-96.76
875522,1,145761,BRANDON,43.59,-96.65
875522,2,145761,CORSON,43.62,-96.64
875522,3,145761,CORSON,43.6,-96.57
875522,4,145761,ROWENA,43.5,-96.564
875522,5,145761,EAST SIOUX FALLS,43.5,-96.62
875522,6,145761,BRANDON,43.58,-96.62
875523,1,145761,SHINDLER,43.5,-96.6233
875523,2,145761,SHINDLER,43.5,-96.5992
875523,3,145761,SHINDLER,43.4945,-96.5991
875523,4,145761,SHINDLER,43.4909,-96.5868
875523,5,145761,SHINDLER,43.4674,-96.5889
875523,6,145761,SHINDLER,43.4524,-96.6048
875523,7,145761,SHINDLER,43.4324,-96.595
875523,8,145761,SHINDLER,43.426,-96.6233
875527,1,145761,CANTON MUNI ARPT,43.38,-96.557
875527,2,145761,CANTON MUNI ARPT,43.385,-96.527
875527,3,145761,CANTON MUNI ARPT,43.2971,-96.5305
875527,4,145761,CANTON,43.297,-96.589
875527,5,145761,CANTON,43.2672,-96.5774
875527,6,145761,HUDSON,43.2,-96.521
875527,7,145761,MOE,43.2226,-96.5987
875527,8,145761,CANTON,43.3071,-96.601
875528,1,145761,HUDSON,43.2181,-96.5238
875528,2,145761,HUDSON,43.2256,-96.4826
875528,3,145761,HUDSON,43.1128,-96.443
875528,4,145761,HUDSON,43.083,-96.4552
875528,5,145761,HUDSON,43.083,-96.4792
875528,6,145761,HUDSON,43.113,-96.4567
875528,7,145761,HUDSON,43.2068,-96.4943
875528,8,145761,HUDSON,43.2043,-96.5247
875530,1,145761,ALCESTER,43.08,-96.54
875530,2,145761,ALCESTER,43.08,-96.4564
875530,3,145761,ALCESTER,43.0674,-96.4614
875530,4,145761,ALCESTER,43.0414,-96.5106
875530,5,145761,BIG SPGS,43.0122,-96.4976
875530,6,145761,BIG SPGS,42.9074,-96.5395
875530,7,145761,BIG SPGS,42.9116,-96.5662
875533,1,145761,BIG SPGS,42.91,-96.58
875533,2,145761,BIG SPGS,42.9084,-96.539
875533,3,145761,RICHLAND,42.8388,-96.5497
875533,4,145761,RICHLAND,42.8381,-96.5717
875533,5,145761,RICHLAND,42.7812,-96.6035
875533,6,145761,RICHLAND,42.774,-96.6274
875533,7,145761,RICHLAND,42.776,-96.6407
875534,1,145761,RICHLAND,42.78,-96.64
875534,2,145761,RICHLAND,42.775,-96.6272
875534,3,145761,RICHLAND,42.7573,-96.6283
875534,4,145761,ELK PT,42.7049,-96.6273
875534,5,145761,JEFFERSON,42.674,-96.5658
875534,6,145761,ELK PT,42.64,-96.61
875534,7,145761,ELK PT,42.7,-96.66
875524,1,145762,GRANITE,43.5,-96.5986
875524,2,145762,GRANITE,43.5,-96.5627
875524,3,145762,GRANITE,43.4483,-96.5597
881039,1,146600,GAUSE,30.77,-96.7
881040,1,146600,GAUSE,30.75,-96.68
881041,1,146600,BENCHLEY,30.78,-96.49
881174,1,146600,MUMFORD,30.73,-96.55
881216,1,146600,PALESTINE,31.7119,-95.5908
881216,2,146600,DEANWRIGHT,31.7157,-95.5802
881218,1,146600,PALESTINE ARPT,31.7955,-95.7102
881042,1,146601,COLD RAN,33.2757,-95.5846
881043,1,146602,STEWARTON,33.1659,-98.0475
881043,2,146602,WIZARD WELLS,33.174,-98.0175
881044,1,146602,CRYSTAL FALLS,32.9074,-98.9049
881044,2,146602,CRYSTAL FALLS,32.9274,-98.8939
881051,1,146602,LAKE BRIDGEPORT,33.2501,-97.8992
881051,2,146602,CHICO,33.2732,-97.8354
881055,1,146602,SOUTH BEND,33.0032,-98.6704
881055,2,146602,BUNGER,33.0455,-98.599
881056,1,146602,BUNGER,33.0367,-98.546
881056,2,146602,GRAHAM MUNI ARPT,33.0591,-98.5458
881057,1,146602,ALVORD,33.4159,-97.6198
881057,2,146602,ALVORD,33.423,-97.6104
881058,1,146602,SENATE,33.1628,-98.2887
881058,2,146602,SENATE,33.1649,-98.2774
881061,1,146602,BRIDGEPORT,33.233,-97.811
881062,1,146602,ALVORD,33.3415,-97.7002
881062,2,146602,ALVORD,33.3507,-97.6828
881064,1,146602,CHICO,33.3056,-97.7491
881065,1,146602,AUBREY,33.29,-96.99
881066,1,146602,KELLER,32.9511,-97.2993
881175,1,146602,FOOT,33.1652,-96.7491
881180,1,146602,MINERAL WELLS,32.792,-98.1147
881180,2,146602,MINERAL WELLS,32.7929,-98.109
881180,3,146602,MINERAL WELLS,32.7879,-98.1068
881180,4,146602,MINERAL WELLS,32.7878,-98.1119
881189,1,146602,GRANBURY,32.4428,-97.8008
881189,2,146602,GRANBURY,32.4344,-97.7971
881189,3,146602,GRANBURY,32.4383,-97.7881
881189,4,146602,GRANBURY,32.4454,-97.7907
881198,1,146602,LITTLE ELM,33.1589,-96.8854
881198,2,146602,NAVO,33.166,-96.8857
881198,3,146602,NAVO,33.1659,-96.8932
881198,4,146602,LITTLE ELM,33.1602,-96.8967
881201,1,146602,(F39)SHERMAN-DENISON,33.7127,-96.6495
881203,1,146602,TIOGA,33.438,-96.9279
881205,1,146602,FAYBURG,33.2128,-96.3862
881205,2,146602,FAYBURG,33.2135,-96.3619
881205,3,146602,FARMERSVILLE,33.1764,-96.3524
881205,4,146602,FARMERSVILLE,33.1703,-96.3836
881217,1,146602,SEAGOVILLE ARPT,32.5528,-96.5325
881217,2,146602,CEDAR HILL,32.5606,-97.0167
881217,3,146602,COPPELL,32.9847,-97.0251
881217,4,146602,SACHSE,32.9777,-96.5287
881219,1,146602,FORESTBURG,33.5358,-97.6113
881219,2,146602,FORESTBURG,33.5224,-97.6012
881219,3,146602,FORESTBURG,33.5343,-97.5768
881219,4,146602,FORESTBURG,33.5495,-97.596
881220,1,146602,HARDY,33.5842,-97.5272
881220,2,146602,HARDY,33.5785,-97.5247
881220,3,146602,HARDY,33.5797,-97.5177
881220,4,146602,HARDY,33.5867,-97.5206
881816,1,146602,GRAHAM,33.1,-98.58
881817,1,146602,BARTONS CHAPEL,33.1,-98.25
881818,1,146602,HEBRON,32.9951,-96.9029
881819,1,146602,FORD,33.1261,-97.4609
883178,1,146602,HENSLEY,33.1779,-98.1183
883195,1,146602,BUNGER,33.0165,-98.5017
883196,1,146602,MYRA,33.664,-97.2981
881150,1,146603,ARLINGTON,32.73,-97.12
881151,1,146603,DUNCANVILLE,32.65,-96.9
881154,1,146603,EASTERLY,31.11,-96.39
881242,1,146615,SHAW,33.6,-90.77
881246,1,146615,DUCK HILL,33.67,-89.74
881248,1,146615,MONTPELIER,33.72,-88.95
881267,1,146620,COUNTRY HOMES,47.73,-117.48
881270,1,146620,DIAMOND LAKE,48.12,-117.17
881294,1,146629,STATION ROBN4,40.66,-74.07
881295,1,146629,BREEZY POINT WXFLOW,40.55,-73.93
881296,1,146629,STATION SDHN4,40.47,-74.01
881297,1,146629,BAYVILLE WXFLOW,40.9,-73.63
881298,1,146629,LARCHMONT HARBOR WXFLOW,40.92,-73.73
881301,1,146629,EATONS NECK WXFLOW,40.95,-73.4
881305,1,146629,LIGHTHOUSE POINT WXFLOW,41.25,-72.9
881306,1,146629,FISHER ISLAND WXFLOW,41.25,-72.03
881405,1,146640,TAMPICO,48.3234,-106.8371
881405,2,146640,TAMPICO,48.323,-106.7789
881405,3,146640,TAMPICO,48.2877,-106.7623
881405,4,146640,TAMPICO,48.262,-106.7974
881405,5,146640,TAMPICO,48.2891,-106.8392
881405,6,146640,TAMPICO,48.3188,-106.8505
879044,1,144530,BELLE MINA,34.65,-86.88
879044,2,144530,BELLE MINA,34.6502,-86.8784
879044,3,144530,BELLE MINA,34.6459,-86.8781
879044,4,144530,BELLE MINA,34.6465,-86.8808
879200,1,144530,GROVE OAK,34.4768,-86.0563
879200,2,144530,GROVE OAK,34.4758,-86.053
879200,3,144530,GROVE OAK,34.4753,-86.0551
879200,4,144530,GROVE OAK,34.4757,-86.0575
879029,1,144531,PLEASANT HILL,35.29,-86.32
879029,2,144531,COUNTY LINE,35.3219,-86.3595
879029,3,144531,LYNCHBURG,35.2724,-86.4425
879029,4,144531,LOIS,35.2248,-86.3445
867836,1,144548,MARTIN,33.07,-81.48
867839,1,144548,ISLE OF PALMS,32.78,-79.79
867840,1,144548,SULLIVANS IS,32.77,-79.82
867841,1,144548,FOLLY BEACH,32.6547,-79.9395
867849,1,144549,PERKINS,32.91,-81.95
867851,1,144549,MILLEN,32.8,-81.95
867852,1,144549,PERKINS,32.93,-81.83
867933,1,144550,FRIPP ISLAND,32.28,-80.41
868012,1,144550,TYBEE ISLAND,31.98,-80.85
868013,1,144550,GRAYS REEF BUOY (41008),31.4,-80.87
868015,1,144550,FORT SUMTER,32.7512,-79.8707
868016,1,144550,ISLE OF PALMS,32.78,-79.78
868398,1,144550,FOLLY BEACH,32.6528,-79.9384
868399,1,144550,SULLIVANS ISLAND,32.76,-79.82
868400,1,144550,ISLE OF PALMS,32.81,-79.63
867883,1,144560,HOLLYHILL,36.6499,-84.3467
868064,4,144560,VIPER,37.1882,-83.1414
868064,5,144560,JEFF,37.2046,-83.138
868064,6,144560,JEFF,37.2043,-83.139
868065,1,144560,HOLLYHILL,36.6513,-84.3474
868065,2,144560,HOLLYHILL,36.6511,-84.3481
868065,3,144560,HOLLYHILL,36.6515,-84.3482
868065,4,144560,HOLLYHILL,36.6517,-84.3476
868067,1,144560,MOUSIE,37.4061,-82.8805
868067,2,144560,CARRIE,37.3317,-83.0355
868067,3,144560,CARRIE,37.3298,-83.0317
868067,4,144560,MOUSIE,37.4043,-82.8766
868069,1,144560,JARVIS,36.9302,-83.9143
868069,2,144560,BAUGHMAN,36.8611,-83.7953
868069,3,144560,BIMBLE,36.8501,-83.8019
868069,4,144560,BAILEYS SWITCH,36.9158,-83.925
868073,1,144560,HEIDRICK,36.89,-83.89
868073,2,144560,JARVIS,36.94,-83.9
868073,3,144560,JARVIS,36.9408,-83.8989
868073,4,144560,FLAT LICK,36.8376,-83.7629
868073,5,144560,FLAT LICK,36.83,-83.77
868073,6,144560,BARBOURVILLE,36.87,-83.88
868080,1,144560,YALE,36.924,-83.3685
868080,2,144560,YALE,36.9252,-83.3669
868084,1,144560,SAND HILL,36.97,-83
868084,2,144560,KILDAV,36.84,-83.2
868084,3,144560,KENTENIA,36.7811,-83.4064
868084,4,144560,COLDIRON,36.8088,-83.4544
868084,5,144560,RIO VISTA,36.8629,-83.3538
868084,6,144560,GATUN,36.88,-83.31
868084,7,144560,DILLON,36.9129,-83.2105
868084,8,144560,SAND HILL,36.9717,-83.0093
868099,1,144560,DRYHILL,37.203,-83.3677
868099,2,144560,SIZEROCK,37.2074,-83.4469
868099,3,144560,WARBRANCH,36.9814,-83.4491
868099,4,144560,LEWIS CREEK,36.9983,-83.2944
868099,5,144560,HYDEN,37.1645,-83.3659
868859,2,144693,STONEWALL,32.3264,-93.7898
868859,3,144693,STONEWALL,32.3261,-93.788
868859,4,144693,STONEWALL,32.3254,-93.788
868859,5,144693,STONEWALL,32.3256,-93.7913
868859,6,144693,STONEWALL,32.3287,-93.7927
868860,1,144693,NINE FORKS,32.6079,-93.221
868860,2,144693,NINE FORKS,32.6079,-93.2193
868860,3,144693,NINE FORKS,32.6076,-93.2191
868860,4,144693,NINE FORKS,32.6075,-93.2211
868861,1,144693,CANBEAL,32.8077,-92.3685
868861,2,144693,CANBEAL,32.8223,-92.3499
868861,3,144693,CANBEAL,32.8209,-92.3483
868861,4,144693,CANBEAL,32.8072,-92.3679
868862,1,144693,FARMERVILLE,32.779,-92.4019
868862,2,144693,FARMERVILLE,32.7735,-92.4019
868862,3,144693,FARMERVILLE,32.7735,-92.4015
868862,4,144693,FARMERVILLE,32.7791,-92.4015
868863,1,144693,FARMERVILLE,32.7832,-92.3925
868863,2,144693,FARMERVILLE,32.7725,-92.3983
868863,3,144693,FARMERVILLE,32.7722,-92.3974
868863,4,144693,FARMERVILLE,32.7835,-92.391
868894,1,144700,FREMONT ARPT,41.4392,-96.5572
868894,2,144700,FREMONT ARPT,41.4317,-96.5182
868894,3,144700,FREMONT,41.4181,-96.5088
868894,4,144700,FREMONT,41.4088,-96.4867
868894,5,144700,FREMONT,41.3983,-96.4915
868894,6,144700,FREMONT ARPT,41.418,-96.531
868955,1,144708,GALILEE,32.2842,-95.3868
868955,2,144708,GALILEE,32.2827,-95.3867
868955,3,144708,GALILEE,32.2827,-95.3862
868955,4,144708,GALILEE,32.2842,-95.3862
868959,1,144708,WHITEHOUSE,32.2532,-95.2372
868959,2,144708,WHITEHOUSE,32.2482,-95.2364
868959,3,144708,WHITEHOUSE,32.2488,-95.2349
868959,4,144708,WHITEHOUSE,32.2531,-95.2364
868962,1,144708,RICE,32.2801,-95.3206
868962,2,144708,RICE,32.2795,-95.3206
868962,3,144708,RICE,32.2795,-95.3117
868962,4,144708,RICE,32.2802,-95.3117
868964,1,144708,JUDSON,32.6508,-94.7639
868964,2,144708,JUDSON,32.6493,-94.7643
868964,3,144708,JUDSON,32.6464,-94.7572
868964,4,144708,JUDSON,32.6486,-94.7567
868967,1,144708,SPRING HILL,32.5861,-94.7811
873980,2,145043,DANVILLE,36.5955,-79.4014
873980,3,145043,DANVILLE,36.5867,-79.3784
873980,4,145043,DANVILLE,36.5715,-79.3717
873980,5,145043,DANVILLE,36.5638,-79.4042
874110,1,145043,BARKSDALE,36.5954,-79.1719
874110,2,145043,BARKSDALE,36.5931,-79.1567
874110,3,145043,NEWS FERRY,36.6607,-79.0461
874110,4,145043,NEWS FERRY,36.6645,-79.0592
874110,5,145043,PACES,36.6493,-79.0942
874112,1,145043,SOUTH BOSTON,36.6865,-78.9333
874112,2,145043,RIVERDALE,36.7011,-78.8546
874112,3,145043,RIVERDALE,36.6919,-78.8495
874112,4,145043,SOUTH BOSTON,36.6826,-78.9307
874137,1,145043,NARROWS,37.3295,-80.815
874137,2,145043,NARROWS,37.3265,-80.8129
874137,3,145043,SHUMATE,37.2984,-80.8582
874137,4,145043,SHUMATE,37.3023,-80.8642
874137,5,145043,SHUMATE,37.3152,-80.8481
874148,1,145043,ALLISONIA,36.9341,-80.7542
874148,2,145043,ALLISONIA,36.9323,-80.7511
874148,3,145043,ALLISONIA,36.9395,-80.7355
874148,4,145043,HIWASSEE,36.9566,-80.7179
874148,5,145043,HIWASSEE,36.9582,-80.7215
874159,1,145043,RADFORD,37.1284,-80.5938
874159,2,145043,RADFORD,37.1258,-80.5902
874159,3,145043,RADFORD,37.1442,-80.5556
874159,4,145043,RADFORD,37.1472,-80.5588
874159,5,145043,RADFORD,37.1405,-80.5729
874170,1,145043,SOUTH BOSTON,36.7065,-78.917
874170,2,145043,SOUTH BOSTON,36.705,-78.9199
874170,3,145043,SOUTH BOSTON,36.6917,-78.9064
874170,4,145043,SOUTH BOSTON,36.6942,-78.9031
874306,1,145043,ALLISON GAP,36.8776,-81.7843
874306,2,145043,ST CLAIR BOTTOM,36.7389,-81.6399
874306,3,145043,CAMP,36.8228,-81.218
874306,4,145043,MARION WYTHEVILLE AR,36.9383,-81.2718
874811,1,145243,CAPE HENRY,36.92,-76
874828,1,145243,RUDEE INLET,36.83,-75.97
874817,1,145244,DOMINION TERMINAL ASSOCIATES WLON (DOMV2),36.95,-76.4
874821,1,145244,WILLOUGHBY DEGAUSSING STATION WLON (WDSV2),36.9,-76.33
874835,1,145245,CURRITUCK,36.7,-75.93
874746,1,145250,OAKWILLOW,36.35,-76.94
874748,1,145250,WINTON,36.4,-76.93
874749,1,145250,MT GALLOWS,36.4,-76.96
874751,1,145250,MURFREESBORO,36.4,-77.1
874752,1,145250,WILLEYTON,36.51,-76.73
874755,1,145250,EASON XRDS,36.44,-76.72
874756,1,145250,WIGGINS XRDS,36.52,-76.64
874757,1,145250,EASON XRDS,36.47,-76.66
874758,1,145250,HOLLY GROVE,36.48,-76.59
874764,1,145250,EURE,36.4298,-76.82
874764,2,145250,ELEANORS XRDS,36.4425,-76.7685
874781,1,145252,SAGO,36.7,-76.95
874784,1,145252,PORTSMOUTH,36.85,-76.34
874786,1,145252,GREENWICH,36.83,-76.2
874788,1,145252,KEMPSVILLE,36.84,-76.11
874790,1,145252,PORTSMOUTH,36.81,-76.29
872337,1,145313,SMYTHE,37.9588,-87.4458
872337,2,145313,SMYTHE,37.9417,-87.4503
872337,3,145313,SMYTHE,37.9458,-87.4756
872337,4,145313,SMYTHE,37.9619,-87.4624
872338,1,145314,MURRAY,36.61,-88.32
872338,2,145314,MURRAY,36.6208,-88.2858
